"","individualID","siteID","plotID","trapID","collectDate","taxonRank","morphospeciesID","para_sciname","col_year","col_month","col_day","dayofyear","expert_sciname","taxonID","sex","sampleID","trappingDays","decimalLatitude","decimalLongitude","elevation","nlcdClass","soilOrder","col_index"
"617","NEON.BET.D13.000723","NIWO","NIWO_001","N",2016-08-23,"species",NA,"Calathus advena",2016,8,23,235,"Calathus advena","CALADV","F","NIWO_001.N.20160823",NA,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",5
"618","NEON.BET.D13.000784","NIWO","NIWO_004","N",2016-08-23,"species",NA,"Harpalus nigritarsis",2016,8,23,235,"Harpalus nigritarsis","HARNIG","F","NIWO_004.N.20160823",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols",5
"619","NEON.BET.D13.000785","NIWO","NIWO_004","N",2016-08-23,"species",NA,"Harpalus nigritarsis",2016,8,23,235,"Harpalus nigritarsis","HARNIG","F","NIWO_004.N.20160823",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols",5
"620","NEON.BET.D13.000797","NIWO","NIWO_006","S",2016-08-23,"species",NA,"Carabus taedatus",2016,8,23,235,"Carabus taedatus","CARTAE2","F","NIWO_006.S.20160823",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",5
"621","NEON.BET.D13.000787","NIWO","NIWO_004","E",2016-08-23,"species",NA,"Cymindis unicolor",2016,8,23,235,"Cymindis unicolor","CYMUNI1","M","NIWO_004.E.20160823",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols",5
"622","NEON.BET.D13.000863","NIWO","NIWO_006","W",2016-09-06,"species",NA,"Amara alpina",2016,9,6,249,"Amara alpina","AMAALP","M","NIWO_006.W.20160906",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",6
"623","NEON.BET.D13.000867","NIWO","NIWO_006","N",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","M","NIWO_006.N.20160906",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",6
"624","NEON.BET.D13.000826","NIWO","NIWO_002","S",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","M","NIWO_002.S.20160906",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",6
"625","NEON.BET.D13.000865","NIWO","NIWO_006","W",2016-09-06,"species",NA,"Amara alpina",2016,9,6,249,"Amara alpina","AMAALP","M","NIWO_006.W.20160906",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",6
"626","NEON.BET.D13.000883","NIWO","NIWO_005","E",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","M","NIWO_005.E.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"627","NEON.BET.D13.000853","NIWO","NIWO_008","E",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_008.E.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"628","NEON.BET.D13.000851","NIWO","NIWO_008","E",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_008.E.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"629","NEON.BET.D13.000866","NIWO","NIWO_006","N",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","M","NIWO_006.N.20160906",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",6
"630","NEON.BET.D13.000827","NIWO","NIWO_002","N",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","M","NIWO_002.N.20160906",NA,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",6
"631","NEON.BET.D13.000943","NIWO","NIWO_003","E",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","M","NIWO_003.E.20160906",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols",6
"632","NEON.BET.D13.000850","NIWO","NIWO_008","N",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","M","NIWO_008.N.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"633","NEON.BET.D13.000893","NIWO","NIWO_005","W",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","F","NIWO_005.W.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"634","NEON.BET.D13.001099","NIWO","NIWO_007","E",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","F","NIWO_007.E.20160906",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",6
"635","NEON.BET.D13.000888","NIWO","NIWO_005","S",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","F","NIWO_005.S.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"636","NEON.BET.D13.000858","NIWO","NIWO_008","W",2016-09-06,"species",NA,"Amara alpina",2016,9,6,249,"Amara alpina","AMAALP","F","NIWO_008.W.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"637","NEON.BET.D13.000874","NIWO","NIWO_004","N",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","F","NIWO_004.N.20160906",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols",6
"638","NEON.BET.D13.000811","NIWO","NIWO_009","E",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","F","NIWO_009.E.20160906",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",6
"639","NEON.BET.D13.000945","NIWO","NIWO_003","E",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_003.E.20160906",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols",6
"640","NEON.BET.D13.000944","NIWO","NIWO_003","E",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_003.E.20160906",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols",6
"641","NEON.BET.D13.000852","NIWO","NIWO_008","E",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_008.E.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"642","NEON.BET.D13.001100","NIWO","NIWO_007","E",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","M","NIWO_007.E.20160906",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",6
"643","NEON.BET.D13.000873","NIWO","NIWO_004","N",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","M","NIWO_004.N.20160906",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols",6
"644","NEON.BET.D13.000882","NIWO","NIWO_005","E",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","F","NIWO_005.E.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"645","NEON.BET.D13.000885","NIWO","NIWO_005","S",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","F","NIWO_005.S.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"646","NEON.BET.D13.000868","NIWO","NIWO_006","N",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_006.N.20160906",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",6
"647","NEON.BET.D13.000815","NIWO","NIWO_007","N",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","F","NIWO_007.N.20160906",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",6
"648","NEON.BET.D13.000891","NIWO","NIWO_005","W",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","F","NIWO_005.W.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"649","NEON.BET.D13.000862","NIWO","NIWO_006","W",2016-09-06,"species",NA,"Amara alpina",2016,9,6,249,"Amara alpina","AMAALP","M","NIWO_006.W.20160906",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",6
"650","NEON.BET.D13.000877","NIWO","NIWO_005","N",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","F","NIWO_005.N.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"651","NEON.BET.D13.000804","NIWO","NIWO_010","W",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","M","NIWO_010.W.20160906",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",6
"652","NEON.BET.D13.000947","NIWO","NIWO_003","W",2016-09-06,"species",NA,"Amara quenseli",2016,9,6,249,"Amara quenseli","AMAQUE1","M","NIWO_003.W.20160906",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols",6
"653","NEON.BET.D13.000884","NIWO","NIWO_005","E",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","M","NIWO_005.E.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"654","NEON.BET.D13.000854","NIWO","NIWO_008","S",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_008.S.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"655","NEON.BET.D13.000849","NIWO","NIWO_008","N",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","M","NIWO_008.N.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"656","NEON.BET.D13.000946","NIWO","NIWO_003","E",2016-09-06,"species",NA,"Amara quenseli",2016,9,6,249,"Amara quenseli","AMAQUE1","M","NIWO_003.E.20160906",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols",6
"657","NEON.BET.D13.000872","NIWO","NIWO_004","N",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","F","NIWO_004.N.20160906",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols",6
"658","NEON.BET.D13.000892","NIWO","NIWO_005","W",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","M","NIWO_005.W.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"659","NEON.BET.D13.000816","NIWO","NIWO_007","N",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","F","NIWO_007.N.20160906",NA,40.037739,-105.562156,3171.3,"evergreenForest","Inceptisols",6
"660","NEON.BET.D13.000806","NIWO","NIWO_010","E",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_010.E.20160906",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",6
"661","NEON.BET.D13.000875","NIWO","NIWO_004","N",2016-09-06,"species",NA,"Harpalus nigritarsis",2016,9,6,249,"Harpalus nigritarsis","HARNIG","F","NIWO_004.N.20160906",NA,40.043059,-105.581501,3312.5,"evergreenForest","Inceptisols",6
"662","NEON.BET.D13.000855","NIWO","NIWO_008","S",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_008.S.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"663","NEON.BET.D13.000886","NIWO","NIWO_005","S",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","M","NIWO_005.S.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"664","NEON.BET.D13.000812","NIWO","NIWO_009","E",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","F","NIWO_009.E.20160906",NA,40.045049,-105.560411,3274.2,"evergreenForest","Inceptisols",6
"665","NEON.BET.D13.000807","NIWO","NIWO_010","E",2016-09-06,"species",NA,"Calathus advena",2016,9,6,249,"Calathus advena","CALADV","M","NIWO_010.E.20160906",NA,40.037194,-105.568794,3188.7,"evergreenForest","Inceptisols",6
"666","NEON.BET.D13.000878","NIWO","NIWO_005","E",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_005.E.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"667","NEON.BET.D13.000857","NIWO","NIWO_008","S",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","M","NIWO_008.S.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"668","NEON.BET.D13.000856","NIWO","NIWO_008","S",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","F","NIWO_008.S.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"669","NEON.BET.D13.000864","NIWO","NIWO_006","W",2016-09-06,"species",NA,"Amara alpina",2016,9,6,249,"Amara alpina","AMAALP","F","NIWO_006.W.20160906",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",6
"670","NEON.BET.D13.000941","NIWO","NIWO_003","N",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_003.N.20160906",NA,40.051247,-105.565041,3494.9,"grasslandHerbaceous","Entisols",6
"671","NEON.BET.D13.000869","NIWO","NIWO_006","N",2016-09-06,"species",NA,"Amara alpina",2016,9,6,249,"Amara alpina","AMAALP","F","NIWO_006.N.20160906",NA,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",6
"672","NEON.BET.D13.000887","NIWO","NIWO_005","S",2016-09-06,"species",NA,"Cymindis unicolor",2016,9,6,249,"Cymindis unicolor","CYMUNI1","F","NIWO_005.S.20160906",NA,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",6
"673","NEON.BET.D13.000848","NIWO","NIWO_008","N",2016-09-06,"species",NA,"Carabus taedatus",2016,9,6,249,"Carabus taedatus","CARTAE2","F","NIWO_008.N.20160906",NA,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",6
"674","NEON.BET.D13.001135","NIWO","NIWO_002","N",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","F","NIWO_002.N.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"675","NEON.BET.D13.001158","NIWO","NIWO_008","W",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","M","NIWO_008.W.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"676","NEON.BET.D13.001151","NIWO","NIWO_008","N",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","F","NIWO_008.N.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"677","NEON.BET.D13.001146","NIWO","NIWO_006","E",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","M","NIWO_006.E.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"678","NEON.BET.D13.001197","NIWO","NIWO_006","W",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","F","NIWO_006.W.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"679","NEON.BET.D13.001208","NIWO","NIWO_008","W",2017-06-27,"species",NA,"Amara quenseli",2017,6,27,177,"Amara quenseli","AMAQUE1","M","NIWO_008.W.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"680","NEON.BET.D13.001154","NIWO","NIWO_008","S",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","M","NIWO_008.S.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"681","NEON.BET.D13.001133","NIWO","NIWO_002","N",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","M","NIWO_002.N.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"682","NEON.BET.D13.001124","NIWO","NIWO_001","E",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","M","NIWO_001.E.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
"683","NEON.BET.D13.001207","NIWO","NIWO_008","W",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","M","NIWO_008.W.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"684","NEON.BET.D13.001161","NIWO","NIWO_001","N",2017-06-27,"species",NA,"Calathus advena",2017,6,27,177,"Calathus advena","CALADV","F","NIWO_001.N.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
"685","NEON.BET.D13.001130","NIWO","NIWO_001","W",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","M","NIWO_001.W.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
"686","NEON.BET.D13.001143","NIWO","NIWO_006","N",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","F","NIWO_006.N.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"687","NEON.BET.D13.001169","NIWO","NIWO_002","N",2017-06-27,"species",NA,"Calathus advena",2017,6,27,177,"Calathus advena","CALADV","M","NIWO_002.N.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"688","NEON.BET.D13.001132","NIWO","NIWO_002","N",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","F","NIWO_002.N.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"689","NEON.BET.D13.001153","NIWO","NIWO_008","E",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","F","NIWO_008.E.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"690","NEON.BET.D13.001125","NIWO","NIWO_001","E",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","M","NIWO_001.E.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
"691","NEON.BET.D13.001193","NIWO","NIWO_006","W",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","F","NIWO_006.W.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"692","NEON.BET.D13.001140","NIWO","NIWO_001","E",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","F","NIWO_001.E.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
"693","NEON.BET.D13.001205","NIWO","NIWO_008","E",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","M","NIWO_008.E.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"694","NEON.BET.D13.001148","NIWO","NIWO_006","S",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","M","NIWO_006.S.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"695","NEON.BET.D13.001164","NIWO","NIWO_002","N",2017-06-27,"species",NA,"Calathus advena",2017,6,27,177,"Calathus advena","CALADV","F","NIWO_002.N.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"696","NEON.BET.D13.001173","NIWO","NIWO_002","S",2017-06-27,"species",NA,"Calathus advena",2017,6,27,177,"Calathus advena","CALADV","F","NIWO_002.S.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"697","NEON.BET.D13.001178","NIWO","NIWO_005","N",2017-06-27,"species",NA,"Cymindis unicolor",2017,6,27,177,"Cymindis unicolor","CYMUNI1","M","NIWO_005.N.20170627",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",1
"698","NEON.BET.D13.001177","NIWO","NIWO_005","N",2017-06-27,"species",NA,"Cymindis unicolor",2017,6,27,177,"Cymindis unicolor","CYMUNI1","M","NIWO_005.N.20170627",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",1
"699","NEON.BET.D13.001184","NIWO","NIWO_006","N",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","F","NIWO_006.N.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"700","NEON.BET.D13.001188","NIWO","NIWO_006","W",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","M","NIWO_006.W.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"701","NEON.BET.D13.001201","NIWO","NIWO_008","N",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","M","NIWO_008.N.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"702","NEON.BET.D13.001517","NIWO","NIWO_002","E",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","F","NIWO_002.E.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"703","NEON.BET.D13.001203","NIWO","NIWO_008","E",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","M","NIWO_008.E.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"704","NEON.BET.D13.001126","NIWO","NIWO_001","E",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","F","NIWO_001.E.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
"705","NEON.BET.D13.001120","NIWO","NIWO_001","N",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","F","NIWO_001.N.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
"706","NEON.BET.D13.001167","NIWO","NIWO_002","N",2017-06-27,"species",NA,"Calathus advena",2017,6,27,177,"Calathus advena","CALADV","F","NIWO_002.N.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"707","NEON.BET.D13.001175","NIWO","NIWO_005","W",2017-06-27,"species",NA,"Calathus advena",2017,6,27,177,"Calathus advena","CALADV","F","NIWO_005.W.20170627",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",1
"708","NEON.BET.D13.001147","NIWO","NIWO_006","S",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","M","NIWO_006.S.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"709","NEON.BET.D13.001189","NIWO","NIWO_006","W",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","F","NIWO_006.W.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"710","NEON.BET.D13.001160","NIWO","NIWO_008","W",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","F","NIWO_008.W.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"711","NEON.BET.D13.001134","NIWO","NIWO_002","N",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","M","NIWO_002.N.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"712","NEON.BET.D13.001136","NIWO","NIWO_002","N",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","M","NIWO_002.N.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"713","NEON.BET.D13.001172","NIWO","NIWO_002","S",2017-06-27,"species",NA,"Calathus advena",2017,6,27,177,"Calathus advena","CALADV","F","NIWO_002.S.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"714","NEON.BET.D13.001170","NIWO","NIWO_002","N",2017-06-27,"species",NA,"Calathus advena",2017,6,27,177,"Calathus advena","CALADV","M","NIWO_002.N.20170627",14,40.04106,-105.547043,3059.6,"evergreenForest","Inceptisols",1
"715","NEON.BET.D13.001150","NIWO","NIWO_008","N",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","F","NIWO_008.N.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"716","NEON.BET.D13.001152","NIWO","NIWO_008","N",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","M","NIWO_008.N.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"717","NEON.BET.D13.001180","NIWO","NIWO_005","N",2017-06-27,"species",NA,"Cymindis unicolor",2017,6,27,177,"Cymindis unicolor","CYMUNI1","F","NIWO_005.N.20170627",14,40.043662,-105.569891,3285.4,"evergreenForest","Inceptisols",1
"718","NEON.BET.D13.001176","NIWO","NIWO_001","E",2017-06-27,"species",NA,"Cymindis unicolor",2017,6,27,177,"Cymindis unicolor","CYMUNI1","F","NIWO_001.E.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
"719","NEON.BET.D13.001187","NIWO","NIWO_006","W",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","M","NIWO_006.W.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"720","NEON.BET.D13.001186","NIWO","NIWO_006","W",2017-06-27,"species",NA,"Amara alpina",2017,6,27,177,"Amara alpina","AMAALP","M","NIWO_006.W.20170627",14,40.055052,-105.561552,3469.2,"grasslandHerbaceous","Entisols",1
"721","NEON.BET.D13.001129","NIWO","NIWO_001","W",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","F","NIWO_001.W.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
"722","NEON.BET.D13.001159","NIWO","NIWO_008","W",2017-06-27,"species",NA,"Carabus taedatus",2017,6,27,177,"Carabus taedatus","CARTAE","M","NIWO_008.W.20170627",14,40.054475,-105.567875,3500.2,"grasslandHerbaceous","Entisols",1
"723","NEON.BET.D13.001127","NIWO","NIWO_001","S",2017-06-27,"species",NA,"Pterostichus restrictus",2017,6,27,177,"Pterostichus restrictus","PTERES","F","NIWO_001.S.20170627",14,40.042344,-105.558975,3213.5,"evergreenForest","Inceptisols",1
