"","LTER_site","local_site","date","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg"
"9045","NWT","c1",1977-07-06,19,NA,4,NA,11.5
"9046","NWT","c1",1977-07-07,18,NA,5,NA,11.5
"9047","NWT","c1",1977-07-08,16,NA,2,NA,9
"9048","NWT","c1",1977-07-09,20,NA,4,NA,12
"9049","NWT","c1",1977-07-10,21,NA,4,NA,12.5
"9050","NWT","c1",1977-07-11,22,NA,0,NA,11
"9051","NWT","c1",1977-07-12,23,NA,4,NA,13.5
"9052","NWT","c1",1977-07-13,18,NA,9,NA,13.5
"9053","NWT","c1",1977-07-14,20,NA,6,NA,13
"9054","NWT","c1",1977-07-15,22,NA,3,NA,12.5
"9055","NWT","c1",1977-07-16,27,NA,6,NA,16.5
"9056","NWT","c1",1977-07-17,27,NA,7,NA,17
"9057","NWT","c1",1977-07-18,25,NA,12,NA,18.5
"9058","NWT","c1",1977-07-19,21,NA,10,NA,15.5
"9059","NWT","c1",1977-07-20,15,NA,8,NA,11.5
"9060","NWT","c1",1977-07-21,12,NA,8,NA,10
"9061","NWT","c1",1977-07-22,18,NA,7,NA,12.5
"9062","NWT","c1",1977-07-23,19,NA,7,NA,13
"9063","NWT","c1",1977-07-24,16,NA,9,NA,12.5
"9064","NWT","c1",1977-07-25,13,NA,8,NA,10.5
"9065","NWT","c1",1977-07-26,18,NA,8,NA,13
"9066","NWT","c1",1977-07-27,20,NA,8,NA,14
"9067","NWT","c1",1977-07-28,19,NA,4,NA,11.5
"9068","NWT","c1",1977-07-29,21,NA,1,NA,11
"9069","NWT","c1",1977-07-30,21,NA,4,NA,12.5
"9070","NWT","c1",1977-07-31,18,NA,1,NA,9.5
"9071","NWT","c1",1977-08-01,21,NA,0,NA,10.5
"9072","NWT","c1",1977-08-02,21,NA,2,NA,11.5
"9073","NWT","c1",1977-08-03,23,NA,5,NA,14
"9074","NWT","c1",1977-08-04,18,NA,5,NA,11.5
"9075","NWT","c1",1977-08-05,14,NA,7,NA,10.5
"9076","NWT","c1",1977-08-06,21,NA,5,NA,13
"9077","NWT","c1",1977-08-07,24,NA,6,NA,15
"9078","NWT","c1",1977-08-08,21,NA,8,NA,14.5
"9079","NWT","c1",1977-08-09,21,NA,4,NA,12.5
"9080","NWT","c1",1977-08-10,21,NA,2,NA,11.5
"9081","NWT","c1",1977-08-11,16,NA,4,NA,10
"9082","NWT","c1",1977-08-12,20,NA,2,NA,11
"9083","NWT","c1",1977-08-13,21,NA,2,NA,11.5
"9084","NWT","c1",1977-08-14,18,NA,6,NA,12
"9085","NWT","c1",1977-08-15,20,NA,10,NA,15
"9086","NWT","c1",1977-08-16,15,NA,8,NA,11.5
"9087","NWT","c1",1977-08-17,16,NA,6,NA,11
"9088","NWT","c1",1977-08-18,15,NA,9,NA,12
"9089","NWT","c1",1977-08-19,12,NA,7,NA,9.5
"9090","NWT","c1",1977-08-20,18,NA,3,NA,10.5
"9091","NWT","c1",1977-08-21,18,NA,4,NA,11
"9092","NWT","c1",1977-08-22,19,NA,6,NA,12.5
"9093","NWT","c1",1977-08-23,21,NA,7,NA,14
"9094","NWT","c1",1977-08-24,21,NA,7,NA,14
"9095","NWT","c1",1977-08-25,18,NA,8,NA,13
"9096","NWT","c1",1977-08-26,22,NA,6,NA,14
"9097","NWT","c1",1977-08-27,11,NA,0,NA,5.5
"9098","NWT","c1",1977-08-28,12,NA,0,NA,6
"9099","NWT","c1",1977-08-29,19,NA,1,NA,10
"9100","NWT","c1",1977-08-30,20,NA,10,NA,15
"9101","NWT","c1",1977-08-31,16,NA,4,NA,10
"9102","NWT","c1",1977-09-01,19,NA,2,NA,10.5
"9103","NWT","c1",1977-09-02,19,NA,0,NA,9.5
"9104","NWT","c1",1977-09-03,19,NA,2,NA,10.5
"9105","NWT","c1",1977-09-04,15,NA,2,NA,8.5
"9106","NWT","c1",1977-09-05,18,NA,0,NA,9
"9107","NWT","c1",1977-09-06,23,NA,3,NA,13
"9108","NWT","c1",1977-09-07,23,NA,2,NA,12.5
"9109","NWT","c1",1977-09-08,19,NA,0,NA,9.5
"9110","NWT","c1",1977-09-09,16,NA,-4,NA,6
"9111","NWT","c1",1977-09-10,18,NA,0,NA,9
"9112","NWT","c1",1977-09-11,10,NA,4,NA,7
"9113","NWT","c1",1977-09-12,14,NA,3,NA,8.5
"9114","NWT","c1",1977-09-13,11,NA,-2,NA,4.5
"9115","NWT","c1",1977-09-14,16,NA,-2,NA,7
"9116","NWT","c1",1977-09-15,12,NA,4,NA,8
"9117","NWT","c1",1977-09-16,16,NA,-1,NA,7.5
"9118","NWT","c1",1977-09-17,14,NA,-2,NA,6
"9119","NWT","c1",1977-09-18,14,NA,-1,NA,6.5
"9120","NWT","c1",1977-09-19,16,NA,-3,NA,6.5
"9121","NWT","c1",1977-09-20,18,NA,5,NA,11.5
"9122","NWT","c1",1977-09-21,13,NA,2,NA,7.5
"9123","NWT","c1",1977-09-22,16,NA,-4,NA,6
"9124","NWT","c1",1977-09-23,5,NA,2,NA,3.5
"9125","NWT","c1",1977-09-24,14,NA,2,NA,8
"9126","NWT","c1",1977-09-25,15,NA,7,NA,11
"9127","NWT","c1",1977-09-26,14,NA,4,NA,9
"9128","NWT","c1",1977-09-27,8,NA,-1,NA,3.5
"9129","NWT","c1",1977-09-28,18,NA,4,NA,11
"9130","NWT","c1",1977-09-29,18,NA,5,NA,11.5
"9131","NWT","c1",1977-09-30,12,NA,-4,NA,4
"9132","NWT","c1",1977-10-01,7,NA,-5,NA,1
"9133","NWT","c1",1977-10-02,11,NA,-2,NA,4.5
"9134","NWT","c1",1977-10-03,17,NA,-2,NA,7.5
"9135","NWT","c1",1977-10-04,15,NA,0,NA,7.5
"9136","NWT","c1",1977-10-05,12,NA,0,NA,6
"9137","NWT","c1",1977-10-06,11,NA,1,NA,6
"9138","NWT","c1",1977-10-07,4,NA,-4,NA,0
"9139","NWT","c1",1977-10-08,4,NA,-5,NA,-0.5
"9140","NWT","c1",1977-10-09,8,NA,-7,NA,0.5
"9141","NWT","c1",1977-10-10,1,NA,-10,NA,-4.5
"9142","NWT","c1",1977-10-11,2,NA,-11,NA,-4.5
"9143","NWT","c1",1977-10-12,17,NA,-2,NA,7.5
"9144","NWT","c1",1977-10-13,14,NA,-2,NA,6
"9145","NWT","c1",1977-10-14,12,NA,-3,NA,4.5
"9146","NWT","c1",1977-10-15,12,NA,-3,NA,4.5
"9147","NWT","c1",1977-10-16,13,NA,5,NA,9
"9148","NWT","c1",1977-10-17,12,NA,3,NA,7.5
"9149","NWT","c1",1977-10-18,15,NA,0,NA,7.5
"9150","NWT","c1",1977-10-19,13,NA,-3,NA,5
"9151","NWT","c1",1977-10-20,12,NA,-3,NA,4.5
"9152","NWT","c1",1977-10-21,3,NA,-2,NA,0.5
"9153","NWT","c1",1977-10-22,7,NA,-2,NA,2.5
"9154","NWT","c1",1977-10-23,9,NA,0,NA,4.5
"9155","NWT","c1",1977-10-24,8,NA,1,NA,4.5
"9156","NWT","c1",1977-10-25,17,NA,3,NA,10
"9157","NWT","c1",1977-10-26,17,NA,-3,NA,7
"9158","NWT","c1",1977-10-27,11,NA,-2,NA,4.5
"9159","NWT","c1",1977-10-28,13,NA,2,NA,7.5
"9160","NWT","c1",1977-10-29,10,NA,0,NA,5
"9161","NWT","c1",1977-10-30,3,NA,-4,NA,-0.5
"9162","NWT","c1",1977-10-31,-1,NA,-8,NA,-4.5
"9163","NWT","c1",1977-11-01,0,NA,-11,NA,-5.5
"9164","NWT","c1",1977-11-02,11,NA,-2,NA,4.5
"9165","NWT","c1",1977-11-03,9,NA,-4,NA,2.5
"9166","NWT","c1",1977-11-04,14,NA,-4,NA,5
"9167","NWT","c1",1977-11-05,12,NA,-3,NA,4.5
"9168","NWT","c1",1977-11-06,9,NA,-3,NA,3
"9169","NWT","c1",1977-11-07,6,NA,-4,NA,1
"9170","NWT","c1",1977-11-08,-1,NA,-17,NA,-9
"9171","NWT","c1",1977-11-09,-7,NA,-18,NA,-12.5
"9172","NWT","c1",1977-11-10,0,NA,-9,NA,-4.5
"9173","NWT","c1",1977-11-11,9,NA,-4,NA,2.5
"9174","NWT","c1",1977-11-12,6,NA,-2,NA,2
"9175","NWT","c1",1977-11-13,10,NA,0,NA,5
"9176","NWT","c1",1977-11-14,4,NA,-1,NA,1.5
"9177","NWT","c1",1977-11-15,-1,NA,-6,NA,-3.5
"9178","NWT","c1",1977-11-16,-2,NA,-8,NA,-5
"9179","NWT","c1",1977-11-17,0,NA,-7,NA,-3.5
"9180","NWT","c1",1977-11-18,2,NA,-6,NA,-2
"9181","NWT","c1",1977-11-19,2,NA,-18,NA,-8
"9182","NWT","c1",1977-11-20,-7,NA,-18,NA,-12.5
"9183","NWT","c1",1977-11-21,-1,NA,-7,NA,-4
"9184","NWT","c1",1977-11-22,3,NA,-4,NA,-0.5
"9185","NWT","c1",1977-11-23,-2,NA,-5,NA,-3.5
"9186","NWT","c1",1977-11-24,-1,NA,-7,NA,-4
"9187","NWT","c1",1977-11-25,3,NA,-1,NA,1
"9188","NWT","c1",1977-11-26,0,NA,-7,NA,-3.5
"9189","NWT","c1",1977-11-27,-2,NA,-7,NA,-4.5
"9190","NWT","c1",1977-11-28,0,NA,-16,NA,-8
"9191","NWT","c1",1977-11-29,-1,NA,-9,NA,-5
"9192","NWT","c1",1977-11-30,-5,NA,-12,NA,-8.5
"9193","NWT","c1",1977-12-01,-2,NA,-11,NA,-6.5
"9194","NWT","c1",1977-12-02,0,NA,-2,NA,-1
"9195","NWT","c1",1977-12-03,0,NA,-4,NA,-2
"9196","NWT","c1",1977-12-04,-4,NA,-11,NA,-7.5
"9197","NWT","c1",1977-12-05,-8,NA,-11,NA,-9.5
"9198","NWT","c1",1977-12-06,-1,NA,-6,NA,-3.5
"9199","NWT","c1",1977-12-07,3,NA,-5,NA,-1
"9200","NWT","c1",1977-12-08,-5,NA,-14,NA,-9.5
"9201","NWT","c1",1977-12-09,0,NA,-10,NA,-5
"9202","NWT","c1",1977-12-10,4,NA,-3,NA,0.5
"9203","NWT","c1",1977-12-11,4,NA,-4,NA,0
"9204","NWT","c1",1977-12-12,0,NA,-9,NA,-4.5
"9205","NWT","c1",1977-12-13,-3,NA,-10,NA,-6.5
"9206","NWT","c1",1977-12-14,4,NA,-2,NA,1
"9207","NWT","c1",1977-12-15,3,NA,-2,NA,0.5
"9208","NWT","c1",1977-12-16,-1.5,"2",-8.4,"2",-5
"9209","NWT","c1",1977-12-17,4,"2",-6.5,"2",-1.3
"9210","NWT","c1",1977-12-18,6.3,"2",-8.1,"2",-0.9
"9211","NWT","c1",1977-12-19,2.7,"2",-14.6,"2",-6
"9212","NWT","c1",1977-12-20,3.8,"2",-8,"2",-2.1
"9213","NWT","c1",1977-12-21,1.9,"2",-14.7,"2",-6.4
"9214","NWT","c1",1977-12-22,-3.4,"2",-12.3,"2",-7.9
"9215","NWT","c1",1977-12-23,3.4,"2",-13.3,"2",-5
"9216","NWT","c1",1977-12-24,-3.4,"2",-18.2,"2",-10.8
"9217","NWT","c1",1977-12-25,1.6,"2",-10.4,"2",-4.4
"9218","NWT","c1",1977-12-26,4.3,"2",-11.3,"2",-3.5
"9219","NWT","c1",1977-12-27,5.3,"2",-6.7,"2",-0.7
"9220","NWT","c1",1977-12-28,3.1,"2",-8.2,"2",-2.6
"9221","NWT","c1",1977-12-29,-3,"2",-15.6,"2",-9.3
"9222","NWT","c1",1977-12-30,2.1,"2",-6,"2",-2
"9223","NWT","c1",1977-12-31,3.8,"2",-3.3,"2",0.3
"9224","NWT","c1",1978-01-01,6.7,"2",-6.7,"2",0
"9225","NWT","c1",1978-01-02,5.2,"2",-7.6,"2",-1.2
"9226","NWT","c1",1978-01-03,2.4,"2",-12,"2",-4.8
"9227","NWT","c1",1978-01-04,2.5,"2",-8.6,"2",-3.1
"9228","NWT","c1",1978-01-05,4.5,"2",-7.1,"2",-1.3
"9229","NWT","c1",1978-01-06,-5,NA,-9,NA,-7
"9230","NWT","c1",1978-01-07,-8,NA,-11,NA,-9.5
"9231","NWT","c1",1978-01-08,-1,NA,-10,NA,-5.5
"9232","NWT","c1",1978-01-09,0,NA,-5,NA,-2.5
"9233","NWT","c1",1978-01-10,-1,NA,-5,NA,-3
"9234","NWT","c1",1978-01-11,-2,NA,-8,NA,-5
"9235","NWT","c1",1978-01-12,3.7,"2",-4.8,"2",-0.6
"9236","NWT","c1",1978-01-13,1.7,"2",-6.1,"2",-2.2
"9237","NWT","c1",1978-01-14,1.5,"2",-7,"2",-2.8
"9238","NWT","c1",1978-01-15,0,NA,-11,NA,-5.5
"9239","NWT","c1",1978-01-16,-0.9,"2",-14.9,"2",-7.9
"9240","NWT","c1",1978-01-17,-1.1,"2",-16.4,"2",-8.8
"9241","NWT","c1",1978-01-18,-2.5,"2",-11.7,"2",-7.1
"9242","NWT","c1",1978-01-19,-2.5,"2",-14.3,"2",-8.4
"9243","NWT","c1",1978-01-20,-0.6,"2",-9.7,"2",-5.2
"9244","NWT","c1",1978-01-21,-3,"2",-13.9,"2",-8.5
"9245","NWT","c1",1978-01-22,4,"2",-4.6,"2",-0.3
"9246","NWT","c1",1978-01-23,-3.2,"2",-8,"2",-5.6
"9247","NWT","c1",1978-01-24,-5.4,"2",-19.6,"2",-12.5
"9248","NWT","c1",1978-01-25,-4.5,"2",-12,"2",-8.3
"9249","NWT","c1",1978-01-26,-1.1,"2",-5.6,"2",-3.4
"9250","NWT","c1",1978-01-27,-4,"2",-8.2,"2",-6.1
"9251","NWT","c1",1978-01-28,-3.5,"2",-10,NA,-6.8
"9252","NWT","c1",1978-01-29,-1,NA,-7,NA,-4
"9253","NWT","c1",1978-01-30,-3,NA,-15,NA,-9
"9254","NWT","c1",1978-01-31,0,NA,-17,NA,-8.5
"9255","NWT","c1",1978-02-01,-6,NA,-10,NA,-8
"9256","NWT","c1",1978-02-02,-3,NA,-7,NA,-5
"9257","NWT","c1",1978-02-03,1,NA,-7,NA,-3
"9258","NWT","c1",1978-02-04,4,NA,-8,NA,-2
"9259","NWT","c1",1978-02-05,6,NA,-3,NA,1.5
"9260","NWT","c1",1978-02-06,1,NA,-10,NA,-4.5
"9261","NWT","c1",1978-02-07,0,NA,-7,NA,-3.5
"9262","NWT","c1",1978-02-08,-3,NA,-12,NA,-7.5
"9263","NWT","c1",1978-02-09,1,NA,-7,NA,-3
"9264","NWT","c1",1978-02-10,4,NA,-7,NA,-1.5
"9265","NWT","c1",1978-02-11,1,NA,-13,NA,-6
"9266","NWT","c1",1978-02-12,-2.2,"2",-14.2,"2",-8.2
"9267","NWT","c1",1978-02-13,-1.4,"2",-10.9,"2",-6.2
"9268","NWT","c1",1978-02-14,-1.4,"2",-13.7,"2",-7.6
"9269","NWT","c1",1978-02-15,-2,"2",-14,"2",-8
"9270","NWT","c1",1978-02-16,-4,NA,-23,NA,-13.5
"9271","NWT","c1",1978-02-17,-4.8,"2",-15.7,"2",-10.3
"9272","NWT","c1",1978-02-18,-4.8,"2",-13.4,"2",-9.1
"9273","NWT","c1",1978-02-19,-10,NA,-13,NA,-11.5
"9274","NWT","c1",1978-02-20,-7,NA,-14,NA,-10.5
"9275","NWT","c1",1978-02-21,-1,NA,-10,NA,-5.5
"9276","NWT","c1",1978-02-22,2,NA,-5,NA,-1.5
"9277","NWT","c1",1978-02-23,4,NA,-4,NA,0
"9278","NWT","c1",1978-02-24,6,NA,-6,NA,0
"9279","NWT","c1",1978-02-25,0,NA,-6,NA,-3
"9280","NWT","c1",1978-02-26,-3,NA,-8,NA,-5.5
"9281","NWT","c1",1978-02-27,0,NA,-11,NA,-5.5
"9282","NWT","c1",1978-02-28,0,NA,-8,NA,-4
"9283","NWT","c1",1978-03-01,4,NA,-3,NA,0.5
"9284","NWT","c1",1978-03-02,-4,NA,-17,NA,-10.5
"9285","NWT","c1",1978-03-03,-5,NA,-17,NA,-11
"9286","NWT","c1",1978-03-04,2,NA,-7,NA,-2.5
"9287","NWT","c1",1978-03-05,3,NA,-4,NA,-0.5
"9288","NWT","c1",1978-03-06,2,NA,-6,NA,-2
"9289","NWT","c1",1978-03-07,3,NA,-13,NA,-5
"9290","NWT","c1",1978-03-08,5,NA,-4,NA,0.5
"9291","NWT","c1",1978-03-09,6,NA,-2,NA,2
"9292","NWT","c1",1978-03-10,3,NA,-9,NA,-3
"9293","NWT","c1",1978-03-11,-1,NA,-13,NA,-7
"9294","NWT","c1",1978-03-12,3,NA,-15,NA,-6
"9295","NWT","c1",1978-03-13,-2,NA,-7,NA,-4.5
"9296","NWT","c1",1978-03-14,-7,NA,-16,NA,-11.5
"9297","NWT","c1",1978-03-15,-8,NA,-14,NA,-11
"9298","NWT","c1",1978-03-16,-4,NA,-13,NA,-8.5
"9299","NWT","c1",1978-03-17,4,NA,-10,NA,-3
"9300","NWT","c1",1978-03-18,7,NA,-12,NA,-2.5
"9301","NWT","c1",1978-03-19,8,NA,-6,NA,1
"9302","NWT","c1",1978-03-20,3,NA,-2,NA,0.5
"9303","NWT","c1",1978-03-21,4,NA,-4,NA,0
"9304","NWT","c1",1978-03-22,2,NA,-7,NA,-2.5
"9305","NWT","c1",1978-03-23,3,NA,-5,NA,-1
"9306","NWT","c1",1978-03-24,1,NA,-8,NA,-3.5
"9307","NWT","c1",1978-03-25,4,NA,0,NA,2
"9308","NWT","c1",1978-03-26,2,NA,-3,NA,-0.5
"9309","NWT","c1",1978-03-27,7,NA,-7,NA,0
"9310","NWT","c1",1978-03-28,9,NA,-10,NA,-0.5
"9311","NWT","c1",1978-03-29,9,NA,-8,NA,0.5
"9312","NWT","c1",1978-03-30,9,NA,-5,NA,2
"9313","NWT","c1",1978-03-31,12,NA,-5,NA,3.5
"9314","NWT","c1",1978-04-01,4,NA,-4,NA,0
"9315","NWT","c1",1978-04-02,6,NA,-4,NA,1
"9316","NWT","c1",1978-04-03,3,NA,-6,NA,-1.5
"9317","NWT","c1",1978-04-04,8,NA,-11,NA,-1.5
"9318","NWT","c1",1978-04-05,0,NA,-4,NA,-2
"9319","NWT","c1",1978-04-06,10,NA,-5,NA,2.5
"9320","NWT","c1",1978-04-07,12,NA,-5,NA,3.5
"9321","NWT","c1",1978-04-08,11,NA,-3,NA,4
"9322","NWT","c1",1978-04-09,-11,NA,-13,NA,-12
"9323","NWT","c1",1978-04-10,-4,NA,-6,NA,-5
"9324","NWT","c1",1978-04-11,6,NA,-7,NA,-0.5
"9325","NWT","c1",1978-04-12,2,NA,-7,NA,-2.5
"9326","NWT","c1",1978-04-13,0,NA,-3,NA,-1.5
"9327","NWT","c1",1978-04-14,5,NA,-5,NA,0
"9328","NWT","c1",1978-04-15,6,NA,-7,NA,-0.5
"9329","NWT","c1",1978-04-16,9,NA,-9,NA,0
"9330","NWT","c1",1978-04-17,5,NA,-12,NA,-3.5
"9331","NWT","c1",1978-04-18,-3,NA,-13,NA,-8
"9332","NWT","c1",1978-04-19,4,NA,-7,NA,-1.5
"9333","NWT","c1",1978-04-20,7,NA,-9,NA,-1
"9334","NWT","c1",1978-04-21,4,NA,-4,NA,0
"9335","NWT","c1",1978-04-22,7,NA,-4,NA,1.5
"9336","NWT","c1",1978-04-23,-5,NA,-13,NA,-9
"9337","NWT","c1",1978-04-24,2,NA,-10,NA,-4
"9338","NWT","c1",1978-04-25,0,NA,-10,NA,-5
"9339","NWT","c1",1978-04-26,11,NA,-5,NA,3
"9340","NWT","c1",1978-04-27,11,NA,-3,NA,4
"9341","NWT","c1",1978-04-28,10,NA,-3,NA,3.5
"9342","NWT","c1",1978-04-29,3,NA,-7,NA,-2
"9343","NWT","c1",1978-04-30,6,NA,-4,NA,1
"9344","NWT","c1",1978-05-01,-2,NA,-8,NA,-5
"9345","NWT","c1",1978-05-02,0,NA,-10,NA,-5
"9346","NWT","c1",1978-05-03,7,NA,-6,NA,0.5
"9347","NWT","c1",1978-05-04,0,NA,-8,NA,-4
"9348","NWT","c1",1978-05-05,-6,NA,-10,NA,-8
"9349","NWT","c1",1978-05-06,-6,NA,-12,NA,-9
"9350","NWT","c1",1978-05-07,-3,NA,-10,NA,-6.5
"9351","NWT","c1",1978-05-08,-2,NA,-9,NA,-5.5
"9352","NWT","c1",1978-05-09,9,NA,-9,NA,0
"9353","NWT","c1",1978-05-10,13,NA,-4,NA,4.5
"9354","NWT","c1",1978-05-11,9,NA,0,NA,4.5
"9355","NWT","c1",1978-05-12,4,NA,-7,NA,-1.5
"9356","NWT","c1",1978-05-13,15,NA,-2,NA,6.5
"9357","NWT","c1",1978-05-14,19,NA,-3,NA,8
"9358","NWT","c1",1978-05-15,19,NA,1,NA,10
"9359","NWT","c1",1978-05-16,16,NA,6,NA,11
"9360","NWT","c1",1978-05-17,9,NA,0,NA,4.5
"9361","NWT","c1",1978-05-18,9,NA,-4,NA,2.5
"9362","NWT","c1",1978-05-19,12,NA,0,NA,6
"9363","NWT","c1",1978-05-20,12,NA,2,NA,7
"9364","NWT","c1",1978-05-21,9,NA,-1,NA,4
"9365","NWT","c1",1978-05-22,14,NA,1,NA,7.5
"9366","NWT","c1",1978-05-23,13,NA,-2,NA,5.5
"9367","NWT","c1",1978-05-24,15,NA,0,NA,7.5
"9368","NWT","c1",1978-05-25,14,NA,2,NA,8
"9369","NWT","c1",1978-05-26,12,NA,-3,NA,4.5
"9370","NWT","c1",1978-05-27,8,NA,0,NA,4
"9371","NWT","c1",1978-05-28,9,NA,0,NA,4.5
"9372","NWT","c1",1978-05-29,14,NA,3,NA,8.5
"9373","NWT","c1",1978-05-30,15,NA,3,NA,9
"9374","NWT","c1",1978-05-31,16,NA,1,NA,8.5
"9375","NWT","c1",1978-06-01,1,NA,-3,NA,-1
"9376","NWT","c1",1978-06-02,10,NA,-3,NA,3.5
"9377","NWT","c1",1978-06-03,8,NA,0,NA,4
"9378","NWT","c1",1978-06-04,8,NA,-1,NA,3.5
"9379","NWT","c1",1978-06-05,4,NA,0,NA,2
"9380","NWT","c1",1978-06-06,16,NA,0,NA,8
"9381","NWT","c1",1978-06-07,9,NA,0,NA,4.5
"9382","NWT","c1",1978-06-08,14,NA,0,NA,7
"9383","NWT","c1",1978-06-09,19,NA,2,NA,10.5
"9384","NWT","c1",1978-06-10,19,NA,10,NA,14.5
"9385","NWT","c1",1978-06-11,16,NA,0,NA,8
"9386","NWT","c1",1978-06-12,17,NA,0,NA,8.5
"9387","NWT","c1",1978-06-13,22,NA,1,NA,11.5
"9388","NWT","c1",1978-06-14,23,NA,6,NA,14.5
"9389","NWT","c1",1978-06-15,21,NA,12,NA,16.5
"9390","NWT","c1",1978-06-16,20,NA,11,NA,15.5
"9391","NWT","c1",1978-06-17,16,NA,0,NA,8
"9392","NWT","c1",1978-06-18,18,NA,-2,NA,8
"9393","NWT","c1",1978-06-19,18,NA,4,NA,11
"9394","NWT","c1",1978-06-20,16,NA,-2,NA,7
"9395","NWT","c1",1978-06-21,20,NA,2,NA,11
"9396","NWT","c1",1978-06-22,23,NA,8,NA,15.5
"9397","NWT","c1",1978-06-23,22,NA,3,NA,12.5
"9398","NWT","c1",1978-06-24,22,NA,9,NA,15.5
"9399","NWT","c1",1978-06-25,19,NA,4,NA,11.5
"9400","NWT","c1",1978-06-26,16,NA,3,NA,9.5
"9401","NWT","c1",1978-06-27,18,NA,4,NA,11
"9402","NWT","c1",1978-06-28,21,NA,5,NA,13
"9403","NWT","c1",1978-06-29,17,NA,5,NA,11
"9404","NWT","c1",1978-06-30,18,NA,8,NA,13
"9405","NWT","c1",1978-07-01,22,NA,6,NA,14
"9406","NWT","c1",1978-07-02,22,NA,3,NA,12.5
"9407","NWT","c1",1978-07-03,24,NA,6,NA,15
"9408","NWT","c1",1978-07-04,22,NA,4,NA,13
"9409","NWT","c1",1978-07-05,20,NA,3,NA,11.5
"9410","NWT","c1",1978-07-06,17,NA,1,NA,9
"9411","NWT","c1",1978-07-07,21,NA,-1,NA,10
"9412","NWT","c1",1978-07-08,21,NA,8,NA,14.5
"9413","NWT","c1",1978-07-09,16,NA,4,NA,10
"9414","NWT","c1",1978-07-10,19,NA,5,NA,12
"9415","NWT","c1",1978-07-11,21,NA,8,NA,14.5
"9416","NWT","c1",1978-07-12,21,NA,6,NA,13.5
"9417","NWT","c1",1978-07-13,23,NA,5,NA,14
"9418","NWT","c1",1978-07-14,26,NA,5,NA,15.5
"9419","NWT","c1",1978-07-15,26,NA,5,NA,15.5
"9420","NWT","c1",1978-07-16,26,NA,9,NA,17.5
"9421","NWT","c1",1978-07-17,20,NA,11,NA,15.5
"9422","NWT","c1",1978-07-18,23,NA,9,NA,16
"9423","NWT","c1",1978-07-19,23,NA,9,NA,16
"9424","NWT","c1",1978-07-20,22,NA,4,NA,13
"9425","NWT","c1",1978-07-21,20,NA,4,NA,12
"9426","NWT","c1",1978-07-22,17,NA,-1,NA,8
"9427","NWT","c1",1978-07-23,21,NA,1,NA,11
"9428","NWT","c1",1978-07-24,25,NA,1,NA,13
"9429","NWT","c1",1978-07-25,25,NA,5,NA,15
"9430","NWT","c1",1978-07-26,22,NA,3,NA,12.5
"9431","NWT","c1",1978-07-27,27,NA,2,NA,14.5
"9432","NWT","c1",1978-07-28,25,NA,9,NA,17
"9433","NWT","c1",1978-07-29,21,NA,7,NA,14
"9434","NWT","c1",1978-07-30,17,NA,6,NA,11.5
"9435","NWT","c1",1978-07-31,21,NA,4,NA,12.5
"9436","NWT","c1",1978-08-01,22,NA,6,NA,14
"9437","NWT","c1",1978-08-02,19,NA,2,NA,10.5
"9438","NWT","c1",1978-08-03,9,NA,2,NA,5.5
"9439","NWT","c1",1978-08-04,18,NA,0,NA,9
"9440","NWT","c1",1978-08-05,22,NA,0,NA,11
"9441","NWT","c1",1978-08-06,22,NA,3,NA,12.5
"9442","NWT","c1",1978-08-07,21,NA,3,NA,12
"9443","NWT","c1",1978-08-08,21,NA,1,NA,11
"9444","NWT","c1",1978-08-09,20,NA,3,NA,11.5
"9445","NWT","c1",1978-08-10,22,NA,3,NA,12.5
"9446","NWT","c1",1978-08-11,22,NA,3,NA,12.5
"9447","NWT","c1",1978-08-12,22,NA,9,NA,15.5
"9448","NWT","c1",1978-08-13,21,NA,9,NA,15
"9449","NWT","c1",1978-08-14,17,NA,0,NA,8.5
"9450","NWT","c1",1978-08-15,16,NA,1,NA,8.5
"9451","NWT","c1",1978-08-16,21,NA,5,NA,13
"9452","NWT","c1",1978-08-17,21,NA,5,NA,13
"9453","NWT","c1",1978-08-18,9,NA,-1,NA,4
"9454","NWT","c1",1978-08-19,19,NA,-4,NA,7.5
"9455","NWT","c1",1978-08-20,19,NA,2,NA,10.5
"9456","NWT","c1",1978-08-21,21,NA,6,NA,13.5
"9457","NWT","c1",1978-08-22,18,NA,7,NA,12.5
"9458","NWT","c1",1978-08-23,20,NA,3,NA,11.5
"9459","NWT","c1",1978-08-24,20,NA,5,NA,12.5
"9460","NWT","c1",1978-08-25,19,NA,4,NA,11.5
"9461","NWT","c1",1978-08-26,21,NA,3,NA,12
"9462","NWT","c1",1978-08-27,21,NA,2,NA,11.5
"9463","NWT","c1",1978-08-28,15,NA,-1,NA,7
"9464","NWT","c1",1978-08-29,18,NA,0,NA,9
"9465","NWT","c1",1978-08-30,19,NA,14,NA,16.5
"9466","NWT","c1",1978-08-31,20,NA,1,NA,10.5
"9467","NWT","c1",1978-09-01,20,NA,3,NA,11.5
"9468","NWT","c1",1978-09-02,19,NA,5,NA,12
"9469","NWT","c1",1978-09-03,23,NA,4,NA,13.5
"9470","NWT","c1",1978-09-04,24,NA,4,NA,14
"9471","NWT","c1",1978-09-05,25,NA,3,NA,14
"9472","NWT","c1",1978-09-06,24,NA,4,NA,14
